file,workflow,role,monthly_hours_low,monthly_hours_high,effort_steps,automated_steps,cadence_only_steps,qualitative_steps,elapsed_days_low,elapsed_days_high,per_unit_rates,live_or_dormant,dormant_capabilities
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.2-vendor-carrier-freight-claims-filing-resolution.md,W3031,Logistics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.2-vendor-carrier-freight-claims-filing-resolution.md,W3031,Vendor Mgmt,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.2-vendor-carrier-freight-claims-filing-resolution.md,W3032,Claims Mgr,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.2-vendor-carrier-freight-claims-filing-resolution.md,W3032,Logistics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.2-vendor-carrier-freight-claims-filing-resolution.md,W3032,Supply Chain Analytics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.2-vendor-carrier-freight-claims-filing-resolution.md,W3032,Vendor Mgmt,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3033,Customer Service,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3033,Ecommerce,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3034,Logistics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3034,Project Mgmt,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3034,QC,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3034,Trade Sales,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3035,Customer Service,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3035,Ecommerce,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3035,Loss Prevention,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3035,Store Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3036,AR,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3036,Finance,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3037,Customer Service,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3037,Logistics,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3038,Claims Mgr,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3038,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3038,Logistics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3038,Vendor Mgmt,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3039,Claims Mgr,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3039,Executives,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3039,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3039,Supply Chain Analytics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3040,FP&A,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3040,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-90-damage-claims-freight-recovery/PA-90.3-customer-damage-claims-recovery-analytics.md,W3040,Vendor Mgmt,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3041,DPO,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3041,Legal,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3042,Business Process Owners,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3042,DPO,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3042,Data Governance,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3042,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3043,CRM,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3043,DPO,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3043,IT,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3043,"Loyalty, Privacy Officer",0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3043,Marketing Tech,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3044,Customer Service,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3044,DPO,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3044,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3044,Process Owners,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3045,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3045,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3045,Process Owners,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3045,Records,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3046,DPO,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3046,Marketing Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3047,Customer Service,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3047,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3047,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3047,Loyalty,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3048,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3048,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3048,Legal,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.1-privacy-governance-consent-data-subject-rights.md,W3048,Process Owners,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3049,DPO,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3049,Project Sponsor,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3049,Steering Committee,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3050,DPO,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3050,Legal,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3051,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3051,Legal,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3051,Vendor Mgmt,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3052,DPO,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3052,IT Security,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3052,Internal Audit,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3052,Vendor Mgmt,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3053,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3053,Data Governance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3053,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3053,Records,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3054,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3054,Data Analytics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3054,Data Governance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3054,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3055,DPO,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3055,LP,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3055,Store Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3056,Compliance,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3056,DPO,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3056,HR,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3056,IT Security,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.2-privacy-impact-assessment-data-mapping-vendor-privacy.md,W3056,L&D,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3057,DPO,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3058,DPO,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3058,Forensics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3058,IT Security,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3058,Process Owners,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3059,Legal,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3059,Records,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3060,Comms,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3060,Customer Service,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3060,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3060,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3060,Legal,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3061,Finance,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3061,Insurance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3061,Risk,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3062,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3062,IT Security,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3062,Internal Audit,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3062,Process Owners,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3063,DPO,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3063,Data Analytics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3064,Compliance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3064,DPO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3064,Internal Audit,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3064,Legal,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-91-consumer-data-privacy-protection/PA-91.3-breach-detection-notification-npc-response.md,W3064,Records,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3065,Category Manager,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3065,Marketing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3065,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3065,Merchandising Planning,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3066,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3066,Master Data,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3066,Merchandising Planner,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3066,Supply Chain,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3067,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3067,Marketing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3067,Pricing,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3067,Pricing Analyst,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3068,Ecommerce,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3068,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3068,Master Data,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3069,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3069,Procurement,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3069,Supply Planning,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3070,DC Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3070,Marketing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3070,Merchandising Planning,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3070,Supply Chain,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3071,Marketing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3071,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3071,Private Label Mgr,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3071,Quality,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3071,Vendor Mgmt,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3072,DC Ops,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3072,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3072,Marketing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3072,Merchandising Planning,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.1-kit-bundle-definition-bom-build-planning.md,W3072,Pricing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3073,DC Assembly Staff,0.00,0.00,0,0,1,0,0.0,0.0,,live,
